date,date_units,latitude,longitude,generationtime_ms,utc_offset_seconds,timezone,timezone_abbreviation,elevation,weather_code,weather_code_units,temperature_2m_max,temperature_2m_max_units,temperature_2m_min,temperature_2m_min_units,apparent_temperature_max,apparent_temperature_max_units,apparent_temperature_min,apparent_temperature_min_units,sunrise,sunrise_units,sunset,sunset_units,daylight_duration,daylight_duration_units,sunshine_duration,sunshine_duration_units,uv_index_max,uv_index_max_units,uv_index_clear_sky_max,uv_index_clear_sky_max_units,rain_sum,rain_sum_units,showers_sum,showers_sum_units,snowfall_sum,snowfall_sum_units,precipitation_sum,precipitation_sum_units,precipitation_hours,precipitation_hours_units,precipitation_probability_max,precipitation_probability_max_units,wind_speed_10m_max,wind_speed_10m_max_units,wind_gusts_10m_max,wind_gusts_10m_max_units,wind_direction_10m_dominant,wind_direction_10m_dominant_units,shortwave_radiation_sum,shortwave_radiation_sum_units,et0_fao_evapotranspiration,et0_fao_evapotranspiration_units
2025-05-21,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,34.6,°C,25.9,°C,41.2,°C,32.3,°C,2025-05-20T23:05,iso8601,2025-05-21T12:05,iso8601,46815.6,s,32062.17,s,7.15,,9.15,,0.0,mm,7.2,mm,0.0,cm,7.2,mm,4.0,h,63,%,12.8,km/h,26.3,km/h,187,°,20.54,MJ/m²,4.57,mm
2025-05-22,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,95,wmo code,34.1,°C,26.2,°C,40.9,°C,33.0,°C,2025-05-21T23:05,iso8601,2025-05-22T12:06,iso8601,46850.05,s,41196.37,s,8.65,,9.15,,0.0,mm,2.3,mm,0.0,cm,2.3,mm,3.0,h,63,%,12.7,km/h,27.0,km/h,224,°,21.41,MJ/m²,4.69,mm
2025-05-23,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,34.0,°C,26.5,°C,41.7,°C,33.5,°C,2025-05-22T23:05,iso8601,2025-05-23T12:06,iso8601,46883.45,s,36995.9,s,8.6,,9.15,,0.0,mm,8.1,mm,0.0,cm,8.1,mm,6.0,h,78,%,14.3,km/h,28.1,km/h,198,°,20.43,MJ/m²,4.4,mm
2025-05-24,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,34.4,°C,26.4,°C,42.0,°C,33.1,°C,2025-05-23T23:04,iso8601,2025-05-24T12:06,iso8601,46915.77,s,40016.48,s,7.4,,9.15,,0.0,mm,11.1,mm,0.0,cm,11.1,mm,9.0,h,90,%,13.0,km/h,25.9,km/h,167,°,20.84,MJ/m²,4.53,mm
2025-05-25,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,96,wmo code,32.1,°C,26.0,°C,38.8,°C,32.3,°C,2025-05-24T23:04,iso8601,2025-05-25T12:07,iso8601,46946.94,s,33846.37,s,6.8,,8.7,,0.0,mm,24.7,mm,0.0,cm,24.7,mm,23.0,h,96,%,9.8,km/h,23.8,km/h,151,°,15.19,MJ/m²,3.23,mm
2025-05-26,iso8601,17.25,95.25,0.15497207641601562,0,GMT,GMT,10.0,95,wmo code,29.9,°C,25.0,°C,35.2,°C,30.9,°C,2025-05-25T23:04,iso8601,2025-05-26T12:07,iso8601,46976.94,s,2483.22,s,4.55,,8.7,,24.9,mm,6.7,mm,0.0,cm,31.9,mm,18.0,h,93,%,13.5,km/h,30.6,km/h,177,°,9.68,MJ/m²,2.16,mm
2025-05-20,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,95,wmo code,31.2,°C,28.5,°C,37.8,°C,34.6,°C,2025-05-19T23:10,iso8601,2025-05-20T12:05,iso8601,46512.05,s,38132.86,s,8.65,,9.1,,0.0,mm,2.2,mm,0.0,cm,2.2,mm,2.0,h,25,%,14.0,km/h,24.1,km/h,184,°,21.46,MJ/m²,4.61,mm
2025-05-21,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,80,wmo code,31.2,°C,28.7,°C,38.7,°C,35.3,°C,2025-05-20T23:09,iso8601,2025-05-21T12:05,iso8601,46544.52,s,39605.64,s,8.45,,9.05,,0.0,mm,2.3,mm,0.0,cm,2.3,mm,8.0,h,40,%,15.2,km/h,25.9,km/h,192,°,23.73,MJ/m²,4.88,mm
2025-05-22,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,95,wmo code,30.6,°C,28.6,°C,38.9,°C,35.3,°C,2025-05-21T23:09,iso8601,2025-05-22T12:05,iso8601,46576.08,s,36382.62,s,8.1,,9.1,,0.0,mm,7.8,mm,0.0,cm,7.8,mm,10.0,h,53,%,12.9,km/h,22.7,km/h,220,°,22.5,MJ/m²,4.59,mm
2025-05-23,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,95,wmo code,30.2,°C,28.5,°C,37.5,°C,35.2,°C,2025-05-22T23:09,iso8601,2025-05-23T12:06,iso8601,46606.68,s,31083.87,s,8.7,,9.1,,0.0,mm,12.6,mm,0.0,cm,12.6,mm,19.0,h,58,%,14.6,km/h,27.0,km/h,211,°,19.72,MJ/m²,4.01,mm
2025-05-24,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,96,wmo code,30.6,°C,28.5,°C,38.0,°C,34.2,°C,2025-05-23T23:09,iso8601,2025-05-24T12:06,iso8601,46636.28,s,33225.49,s,5.4,,9.1,,0.0,mm,13.2,mm,0.0,cm,13.2,mm,17.0,h,79,%,14.3,km/h,26.3,km/h,189,°,19.58,MJ/m²,4.01,mm
2025-05-25,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,95,wmo code,29.5,°C,27.8,°C,36.0,°C,32.1,°C,2025-05-24T23:09,iso8601,2025-05-25T12:06,iso8601,46664.84,s,31338.13,s,0.8,,8.6,,0.3,mm,22.5,mm,0.0,cm,22.8,mm,22.0,h,98,%,19.5,km/h,34.9,km/h,214,°,14.58,MJ/m²,3.17,mm
2025-05-26,iso8601,15.875,94.75,5.054235458374023,0,GMT,GMT,3.0,95,wmo code,29.5,°C,27.7,°C,35.1,°C,31.4,°C,2025-05-25T23:09,iso8601,2025-05-26T12:07,iso8601,46692.31,s,19534.26,s,5.65,,8.6,,3.0,mm,10.5,mm,0.0,cm,14.1,mm,15.0,h,95,%,21.7,km/h,39.6,km/h,214,°,13.16,MJ/m²,3.27,mm
2025-05-20,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,3,wmo code,32.4,°C,27.0,°C,38.0,°C,34.2,°C,2025-05-19T23:09,iso8601,2025-05-20T12:05,iso8601,46584.74,s,32470.13,s,8.55,,9.1,,0.0,mm,0.1,mm,0.0,cm,0.1,mm,1.0,h,35,%,13.6,km/h,25.2,km/h,181,°,17.28,MJ/m²,3.87,mm
2025-05-21,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,95,wmo code,33.0,°C,27.2,°C,39.3,°C,34.4,°C,2025-05-20T23:09,iso8601,2025-05-21T12:06,iso8601,46618.01,s,34222.96,s,7.9,,9.1,,0.0,mm,5.0,mm,0.0,cm,5.0,mm,8.0,h,58,%,14.4,km/h,27.0,km/h,183,°,18.98,MJ/m²,4.16,mm
2025-05-22,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,95,wmo code,32.9,°C,27.3,°C,40.9,°C,34.6,°C,2025-05-21T23:09,iso8601,2025-05-22T12:06,iso8601,46650.35,s,33640.91,s,5.25,,9.1,,0.0,mm,4.8,mm,0.0,cm,4.8,mm,8.0,h,73,%,12.9,km/h,27.7,km/h,210,°,19.98,MJ/m²,4.29,mm
2025-05-23,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,96,wmo code,32.0,°C,27.1,°C,39.2,°C,34.4,°C,2025-05-22T23:08,iso8601,2025-05-23T12:06,iso8601,46681.71,s,29220.33,s,7.8,,9.1,,0.0,mm,13.2,mm,0.0,cm,13.2,mm,18.0,h,85,%,14.5,km/h,28.1,km/h,200,°,18.98,MJ/m²,3.97,mm
2025-05-24,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,96,wmo code,31.9,°C,27.3,°C,39.3,°C,34.3,°C,2025-05-23T23:08,iso8601,2025-05-24T12:07,iso8601,46712.05,s,32085.61,s,8.75,,9.1,,0.0,mm,13.9,mm,0.0,cm,13.9,mm,14.0,h,93,%,14.3,km/h,25.9,km/h,174,°,18.29,MJ/m²,3.88,mm
2025-05-25,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,95,wmo code,31.1,°C,27.0,°C,37.7,°C,32.5,°C,2025-05-24T23:08,iso8601,2025-05-25T12:07,iso8601,46741.31,s,28291.99,s,1.05,,8.65,,0.0,mm,25.7,mm,0.0,cm,25.7,mm,22.0,h,98,%,13.5,km/h,26.3,km/h,193,°,14.87,MJ/m²,3.15,mm
2025-05-26,iso8601,16.25,94.75,0.1971721649169922,0,GMT,GMT,4.0,95,wmo code,31.2,°C,26.3,°C,36.4,°C,32.2,°C,2025-05-25T23:08,iso8601,2025-05-26T12:07,iso8601,46769.47,s,18751.64,s,6.35,,8.65,,3.3,mm,6.9,mm,0.0,cm,10.2,mm,12.0,h,94,%,16.1,km/h,30.6,km/h,197,°,14.34,MJ/m²,3.24,mm
2025-05-20,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,3,wmo code,32.1,°C,27.4,°C,37.5,°C,34.5,°C,2025-05-19T23:09,iso8601,2025-05-20T12:05,iso8601,46560.47,s,28728.07,s,8.6,,9.15,,0.0,mm,0.2,mm,0.0,cm,0.2,mm,2.0,h,35,%,14.0,km/h,25.6,km/h,178,°,17.14,MJ/m²,3.81,mm
2025-05-21,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,95,wmo code,32.5,°C,27.6,°C,38.9,°C,34.7,°C,2025-05-20T23:09,iso8601,2025-05-21T12:05,iso8601,46593.48,s,32912.69,s,7.8,,9.1,,0.0,mm,4.3,mm,0.0,cm,4.4,mm,10.0,h,58,%,14.4,km/h,28.1,km/h,181,°,19.48,MJ/m²,4.22,mm
2025-05-22,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,95,wmo code,32.4,°C,27.7,°C,40.5,°C,35.1,°C,2025-05-21T23:09,iso8601,2025-05-22T12:06,iso8601,46625.56,s,33887.82,s,6.45,,9.15,,0.0,mm,4.6,mm,0.0,cm,4.6,mm,7.0,h,73,%,13.3,km/h,26.3,km/h,210,°,20.37,MJ/m²,4.32,mm
2025-05-23,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,96,wmo code,31.5,°C,27.4,°C,38.3,°C,34.7,°C,2025-05-22T23:09,iso8601,2025-05-23T12:06,iso8601,46656.66,s,29544.63,s,8.15,,9.15,,0.0,mm,11.1,mm,0.0,cm,11.1,mm,18.0,h,85,%,16.0,km/h,30.2,km/h,200,°,19.23,MJ/m²,3.99,mm
2025-05-24,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,96,wmo code,31.5,°C,27.5,°C,38.7,°C,34.3,°C,2025-05-23T23:08,iso8601,2025-05-24T12:06,iso8601,46686.75,s,31576.82,s,9.0,,9.15,,0.0,mm,13.4,mm,0.0,cm,13.4,mm,14.0,h,93,%,14.1,km/h,25.9,km/h,173,°,18.29,MJ/m²,3.87,mm
2025-05-25,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,96,wmo code,31.0,°C,27.1,°C,37.6,°C,32.6,°C,2025-05-24T23:08,iso8601,2025-05-25T12:07,iso8601,46715.78,s,27348.41,s,0.5,,8.65,,0.0,mm,25.6,mm,0.0,cm,25.6,mm,22.0,h,98,%,13.0,km/h,27.7,km/h,196,°,14.64,MJ/m²,3.11,mm
2025-05-26,iso8601,16.125,94.75,1.2618303298950195,0,GMT,GMT,7.0,95,wmo code,30.9,°C,26.3,°C,35.9,°C,32.3,°C,2025-05-25T23:08,iso8601,2025-05-26T12:07,iso8601,46743.71,s,18328.56,s,6.85,,8.65,,3.0,mm,6.0,mm,0.0,cm,9.3,mm,12.0,h,94,%,15.1,km/h,31.7,km/h,197,°,13.83,MJ/m²,3.16,mm
2025-05-20,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,95,wmo code,31.2,°C,28.5,°C,37.8,°C,34.6,°C,2025-05-19T23:10,iso8601,2025-05-20T12:05,iso8601,46512.05,s,38132.86,s,8.65,,9.1,,0.0,mm,2.2,mm,0.0,cm,2.2,mm,2.0,h,25,%,14.0,km/h,24.1,km/h,184,°,21.46,MJ/m²,4.61,mm
2025-05-21,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,80,wmo code,31.2,°C,28.7,°C,38.7,°C,35.3,°C,2025-05-20T23:09,iso8601,2025-05-21T12:05,iso8601,46544.52,s,39605.64,s,8.45,,9.05,,0.0,mm,2.3,mm,0.0,cm,2.3,mm,8.0,h,40,%,15.2,km/h,25.9,km/h,192,°,23.73,MJ/m²,4.88,mm
2025-05-22,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,95,wmo code,30.6,°C,28.6,°C,38.9,°C,35.3,°C,2025-05-21T23:09,iso8601,2025-05-22T12:05,iso8601,46576.08,s,36382.62,s,8.1,,9.1,,0.0,mm,7.8,mm,0.0,cm,7.8,mm,10.0,h,53,%,12.9,km/h,22.7,km/h,220,°,22.5,MJ/m²,4.59,mm
2025-05-23,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,95,wmo code,30.2,°C,28.5,°C,37.5,°C,35.2,°C,2025-05-22T23:09,iso8601,2025-05-23T12:06,iso8601,46606.68,s,31083.87,s,8.7,,9.1,,0.0,mm,12.6,mm,0.0,cm,12.6,mm,19.0,h,58,%,14.6,km/h,27.0,km/h,211,°,19.72,MJ/m²,4.01,mm
2025-05-24,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,96,wmo code,30.6,°C,28.5,°C,38.0,°C,34.2,°C,2025-05-23T23:09,iso8601,2025-05-24T12:06,iso8601,46636.28,s,33225.49,s,5.4,,9.1,,0.0,mm,13.2,mm,0.0,cm,13.2,mm,17.0,h,79,%,14.3,km/h,26.3,km/h,189,°,19.58,MJ/m²,4.01,mm
2025-05-25,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,95,wmo code,29.5,°C,27.8,°C,36.0,°C,32.1,°C,2025-05-24T23:09,iso8601,2025-05-25T12:06,iso8601,46664.84,s,31338.13,s,0.8,,8.6,,0.3,mm,22.5,mm,0.0,cm,22.8,mm,22.0,h,98,%,19.5,km/h,34.9,km/h,214,°,14.58,MJ/m²,3.17,mm
2025-05-26,iso8601,15.875,94.75,0.16224384307861328,0,GMT,GMT,3.0,95,wmo code,29.5,°C,27.7,°C,35.1,°C,31.4,°C,2025-05-25T23:09,iso8601,2025-05-26T12:07,iso8601,46692.31,s,19534.26,s,5.65,,8.6,,3.0,mm,10.5,mm,0.0,cm,14.1,mm,15.0,h,95,%,21.7,km/h,39.6,km/h,214,°,13.16,MJ/m²,3.27,mm
2025-05-20,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,95,wmo code,35.3,°C,26.0,°C,41.3,°C,32.5,°C,2025-05-19T23:05,iso8601,2025-05-20T12:06,iso8601,46854.05,s,36372.71,s,8.5,,9.15,,0.0,mm,1.4,mm,0.0,cm,1.4,mm,4.0,h,35,%,11.1,km/h,21.2,km/h,196,°,21.37,MJ/m²,4.9,mm
2025-05-21,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,95,wmo code,35.0,°C,26.2,°C,41.0,°C,32.6,°C,2025-05-20T23:05,iso8601,2025-05-21T12:06,iso8601,46890.32,s,39600.0,s,8.95,,9.15,,0.0,mm,3.5,mm,0.0,cm,3.5,mm,7.0,h,63,%,12.1,km/h,26.6,km/h,201,°,21.4,MJ/m²,4.85,mm
2025-05-22,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,95,wmo code,34.3,°C,26.2,°C,41.0,°C,32.8,°C,2025-05-21T23:05,iso8601,2025-05-22T12:07,iso8601,46925.57,s,38954.87,s,8.7,,9.15,,0.0,mm,2.9,mm,0.0,cm,2.9,mm,5.0,h,68,%,14.2,km/h,28.8,km/h,229,°,21.06,MJ/m²,4.74,mm
2025-05-23,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,96,wmo code,34.2,°C,26.5,°C,41.7,°C,33.3,°C,2025-05-22T23:05,iso8601,2025-05-23T12:07,iso8601,46959.75,s,37135.29,s,8.65,,9.15,,0.0,mm,6.9,mm,0.0,cm,6.9,mm,15.0,h,73,%,17.6,km/h,33.5,km/h,207,°,21.36,MJ/m²,4.65,mm
2025-05-24,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,95,wmo code,34.7,°C,26.5,°C,41.7,°C,33.6,°C,2025-05-23T23:04,iso8601,2025-05-24T12:07,iso8601,46992.81,s,37306.5,s,7.8,,9.15,,0.0,mm,15.2,mm,0.0,cm,15.2,mm,14.0,h,86,%,12.8,km/h,25.2,km/h,172,°,19.94,MJ/m²,4.46,mm
2025-05-25,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,96,wmo code,32.2,°C,26.0,°C,39.2,°C,32.3,°C,2025-05-24T23:04,iso8601,2025-05-25T12:08,iso8601,47024.71,s,32672.39,s,6.6,,8.7,,0.0,mm,24.8,mm,0.0,cm,24.8,mm,24.0,h,96,%,9.7,km/h,25.6,km/h,157,°,15.17,MJ/m²,3.24,mm
2025-05-26,iso8601,17.625,95.125,0.41222572326660156,0,GMT,GMT,10.0,80,wmo code,29.0,°C,25.0,°C,34.9,°C,30.3,°C,2025-05-25T23:04,iso8601,2025-05-26T12:08,iso8601,47055.41,s,0.0,s,4.95,,8.7,,15.6,mm,9.2,mm,0.0,cm,24.8,mm,24.0,h,95,%,12.7,km/h,26.3,km/h,172,°,7.59,MJ/m²,1.72,mm
2025-05-20,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,80,wmo code,33.6,°C,26.4,°C,40.3,°C,33.3,°C,2025-05-19T23:05,iso8601,2025-05-20T12:03,iso8601,46682.15,s,35875.12,s,9.0,,9.1,,0.0,mm,1.3,mm,0.0,cm,1.3,mm,2.0,h,53,%,11.2,km/h,22.3,km/h,180,°,20.1,MJ/m²,4.41,mm
2025-05-21,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,95,wmo code,33.8,°C,26.3,°C,40.3,°C,33.4,°C,2025-05-20T23:04,iso8601,2025-05-21T12:03,iso8601,46716.51,s,36445.54,s,8.1,,9.1,,0.0,mm,7.5,mm,0.0,cm,7.5,mm,6.0,h,63,%,11.6,km/h,23.8,km/h,182,°,19.98,MJ/m²,4.37,mm
2025-05-22,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,95,wmo code,34.3,°C,26.6,°C,41.9,°C,33.8,°C,2025-05-21T23:04,iso8601,2025-05-22T12:03,iso8601,46749.89,s,39750.21,s,8.75,,9.1,,0.0,mm,5.7,mm,0.0,cm,5.7,mm,7.0,h,80,%,10.5,km/h,21.2,km/h,218,°,21.73,MJ/m²,4.71,mm
2025-05-23,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,96,wmo code,33.9,°C,26.7,°C,41.6,°C,33.9,°C,2025-05-22T23:04,iso8601,2025-05-23T12:04,iso8601,46782.27,s,36630.87,s,8.5,,9.1,,0.0,mm,7.5,mm,0.0,cm,7.5,mm,9.0,h,80,%,12.6,km/h,25.2,km/h,196,°,20.3,MJ/m²,4.36,mm
2025-05-24,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,95,wmo code,33.9,°C,26.7,°C,41.5,°C,33.6,°C,2025-05-23T23:04,iso8601,2025-05-24T12:04,iso8601,46813.59,s,42825.33,s,7.55,,9.1,,0.0,mm,10.2,mm,0.0,cm,10.2,mm,9.0,h,89,%,13.0,km/h,30.2,km/h,162,°,20.44,MJ/m²,4.4,mm
2025-05-25,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,95,wmo code,31.8,°C,26.2,°C,38.8,°C,32.6,°C,2025-05-24T23:04,iso8601,2025-05-25T12:04,iso8601,46843.82,s,36041.38,s,5.1,,8.65,,0.0,mm,18.4,mm,0.0,cm,18.4,mm,20.0,h,90,%,10.0,km/h,23.4,km/h,157,°,15.32,MJ/m²,3.26,mm
2025-05-26,iso8601,16.75,95.625,0.30672550201416016,0,GMT,GMT,6.0,81,wmo code,30.1,°C,25.9,°C,34.6,°C,31.3,°C,2025-05-25T23:04,iso8601,2025-05-26T12:05,iso8601,46872.89,s,20710.47,s,3.9,,8.65,,2.7,mm,4.6,mm,0.0,cm,7.6,mm,15.0,h,88,%,14.5,km/h,29.5,km/h,172,°,13.42,MJ/m²,2.96,mm
2025-05-20,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,80,wmo code,33.0,°C,26.7,°C,39.9,°C,33.6,°C,2025-05-19T23:07,iso8601,2025-05-20T12:03,iso8601,46609.04,s,35361.64,s,8.6,,9.1,,0.0,mm,1.2,mm,0.0,cm,1.2,mm,3.0,h,73,%,10.9,km/h,21.6,km/h,172,°,19.45,MJ/m²,4.28,mm
2025-05-21,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,95,wmo code,33.8,°C,26.7,°C,41.1,°C,33.8,°C,2025-05-20T23:07,iso8601,2025-05-21T12:04,iso8601,46642.58,s,32864.9,s,8.8,,9.1,,0.0,mm,5.8,mm,0.0,cm,5.8,mm,7.0,h,70,%,12.3,km/h,24.5,km/h,182,°,19.75,MJ/m²,4.33,mm
2025-05-22,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,96,wmo code,33.6,°C,26.8,°C,41.4,°C,34.1,°C,2025-05-21T23:06,iso8601,2025-05-22T12:04,iso8601,46675.18,s,33250.32,s,5.25,,9.1,,0.0,mm,4.5,mm,0.0,cm,4.5,mm,7.0,h,78,%,11.8,km/h,23.8,km/h,218,°,20.92,MJ/m²,4.51,mm
2025-05-23,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,80,wmo code,33.4,°C,26.8,°C,41.0,°C,34.0,°C,2025-05-22T23:06,iso8601,2025-05-23T12:04,iso8601,46706.79,s,31097.05,s,8.05,,9.1,,0.0,mm,12.3,mm,0.0,cm,12.3,mm,15.0,h,93,%,11.3,km/h,25.6,km/h,195,°,18.87,MJ/m²,4.04,mm
2025-05-24,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,95,wmo code,33.0,°C,26.9,°C,40.8,°C,34.1,°C,2025-05-23T23:06,iso8601,2025-05-24T12:05,iso8601,46737.38,s,33770.81,s,7.15,,9.1,,0.0,mm,12.6,mm,0.0,cm,12.6,mm,9.0,h,90,%,11.6,km/h,22.7,km/h,169,°,18.21,MJ/m²,3.93,mm
2025-05-25,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,95,wmo code,31.7,°C,26.6,°C,38.6,°C,32.4,°C,2025-05-24T23:06,iso8601,2025-05-25T12:05,iso8601,46766.88,s,28920.48,s,2.9,,8.6,,0.0,mm,22.2,mm,0.0,cm,22.2,mm,23.0,h,98,%,10.6,km/h,20.5,km/h,184,°,13.73,MJ/m²,2.92,mm
2025-05-26,iso8601,16.375,95.25,0.15532970428466797,0,GMT,GMT,3.0,80,wmo code,30.1,°C,25.9,°C,34.5,°C,31.5,°C,2025-05-25T23:06,iso8601,2025-05-26T12:05,iso8601,46795.27,s,17928.96,s,3.45,,8.6,,0.9,mm,4.5,mm,0.0,cm,5.4,mm,10.0,h,88,%,12.4,km/h,24.5,km/h,179,°,11.66,MJ/m²,2.56,mm
2025-05-20,iso8601,18.125,95.25,1.3604164123535156,0,GMT,GMT,30.0,80,wmo code,34.7,°C,26.1,°C,40.5,°C,32.3,°C,2025-05-19T23:04,iso8601,2025-05-20T12:06,iso8601,46953.14,s,38162.72,s,8.15,,9.15,,0.0,mm,0.4,mm,0.0,cm,0.4,mm,2.0,h,23,%,10.2,km/h,20.5,km/h,180,°,22.41,MJ/m²,5.17,mm
2025-05-21,iso8601,18.125,95.25,1.3604164123535156,0,GMT,GMT,30.0,80,wmo code,35.3,°C,26.2,°C,41.1,°C,32.4,°C,2025-05-20T23:04,iso8601,2025-05-21T12:07,iso8601,46990.51,s,37424.4,s,9.15,,9.15,,0.0,mm,2.9,mm,0.0,cm,2.9,mm,5.0,h,45,%,12.2,km/h,25.2,km/h,184,°,22.7,MJ/m²,5.18,mm
2025-05-22,iso8601,18.125,95.25,1.3604164123535156,0,GMT,GMT,30.0,95,wmo code,35.0,°C,26.1,°C,41.8,°C,32.3,°C,2025-05-21T23:03,iso8601,2025-05-22T12:07,iso8601,47026.83,s,34169.05,s,9.15,,9.15,,0.0,mm,2.5,mm,0.0,cm,2.5,mm,4.0,h,75,%,12.6,km/h,27.7,km/h,194,°,21.21,MJ/m²,4.85,mm
2025-05-23,iso8601,18.125,95.25,1.3604164123535156,0,GMT,GMT,30.0,96,wmo code,34.3,°C,26.6,°C,41.5,°C,32.9,°C,2025-05-22T23:03,iso8601,2025-05-23T12:07,iso8601,47062.05,s,39303.88,s,9.1,,9.15,,0.0,mm,7.2,mm,0.0,cm,7.2,mm,9.0,h,78,%,13.8,km/h,28.8,km/h,180,°,21.74,MJ/m²,4.82,mm
