data_source,date,extraction_date,state,district,township,latitude,longitude,timezone,summary,precipitation_probability,precipitation_intensity_inches_per_hour,precipitation_accumulation_inches,wind_speed_miles_per_hour,icon,wind_bearing_degrees,wind_gust_miles_per_hour,temperature_min_fahrenheit,temperature_max_fahrenheit
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Rain and a t-storm; breezy,1.0,0.61,0.61,13.8,rain,187,34.5,79,84
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Breezy with periods of rain,0.91,0.34,0.34,12.7,rain,202,36.8,78,89
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Breezy with periods of rain,0.91,0.34,0.34,11.5,rain,207,32.2,78,87
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,"Morning t-storms, then rain",0.93,0.42,0.42,10.4,thunderstorm,202,31.1,78,85
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Breezy with rain,0.94,0.56,0.56,13.8,rain,213,28.8,79,85
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Morning thunderstorms,0.88,0.24,0.24,11.5,thunderstorm,246,33.4,77,85
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Periods of rain,0.62,0.34,0.34,9.2,rain,248,28.8,78,88
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Cloudy with a little rain,0.65,0.57,0.57,5.8,rain,233,16.1,79,87
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Rain in the afternoon,0.75,0.31,0.31,4.6,rain,259,15.0,78,85
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Pyapon,Bogale,16.2929,95.3948,Asia/Rangoon,Rain at times,0.75,1.48,1.48,3.5,rain,258,11.5,79,87
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,Breezy with rain,1.0,1.06,1.06,13.8,rain,174,34.5,77,87
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,Rain and a t-storm; breezy,0.94,0.4,0.4,13.8,rain,201,36.8,78,90
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.79,0.79,15.0,thunderstorm,204,33.4,77,87
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,A couple of morning t-storms,0.97,0.66,0.66,11.5,thunderstorm,197,29.9,77,86
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,Rain; breezy in the afternoon,0.94,0.52,0.52,13.8,rain,209,31.1,77,86
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,"Rain, a thunderstorm",0.94,0.62,0.62,11.5,rain,227,34.5,77,85
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,A couple of morning t-storms,0.63,0.3,0.3,9.2,thunderstorm,254,26.5,77,86
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,Occasional morning rain,0.62,0.19,0.19,4.6,rain,240,19.6,78,88
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,Afternoon rain,0.75,0.55,0.55,3.5,rain,193,11.5,77,87
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Maubin,Danubyu,17.2537,95.5944,Asia/Rangoon,Occasional rain,0.65,0.36,0.36,4.6,rain,220,12.7,78,86
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Rain and a t-storm; breezy,1.0,0.74,0.74,11.5,rain,189,34.5,79,86
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Rain; breezy in the afternoon,0.91,0.26,0.26,12.7,rain,204,35.7,79,90
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Breezy with periods of rain,0.91,0.39,0.39,11.5,rain,206,32.2,78,88
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,"Morning t-storms, then rain",0.96,0.61,0.61,11.5,thunderstorm,210,32.2,77,85
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Rain and a thunderstorm,0.94,0.55,0.55,12.7,rain,213,31.1,78,84
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Morning thunderstorms,0.89,0.26,0.26,12.7,thunderstorm,239,34.5,77,86
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,"Rather cloudy, a little rain",0.65,0.34,0.34,8.1,rain,248,24.2,78,85
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Periods of rain,0.71,1.05,1.05,5.8,rain,240,17.3,79,88
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Rain at times,0.75,1.02,1.02,3.5,rain,255,13.8,78,87
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Pyapon,Dedaye,16.4102,95.8871,Asia/Rangoon,Occasional rain,0.65,0.67,0.67,3.5,rain,263,12.7,80,86
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,Breezy with rain,1.0,1.06,1.06,13.8,rain,174,34.5,77,87
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,Rain and a t-storm; breezy,0.94,0.4,0.4,13.8,rain,201,36.8,78,90
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.79,0.79,15.0,thunderstorm,204,33.4,77,87
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,A couple of morning t-storms,0.97,0.66,0.66,11.5,thunderstorm,197,29.9,77,86
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,Rain; breezy in the afternoon,0.94,0.52,0.52,13.8,rain,209,31.1,77,86
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,"Rain, a thunderstorm",0.94,0.62,0.62,11.5,rain,227,34.5,77,85
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,A couple of morning t-storms,0.63,0.3,0.3,9.2,thunderstorm,254,26.5,77,86
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,Occasional morning rain,0.62,0.19,0.19,4.6,rain,240,19.6,78,88
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,Afternoon rain,0.75,0.55,0.55,3.5,rain,193,11.5,77,87
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Myaungmya,Einme,16.8974,95.1782,Asia/Rangoon,Occasional rain,0.65,0.36,0.36,4.6,rain,220,12.7,78,86
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.85,0.85,10.4,thunderstorm,165,33.4,77,86
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,Rain and a t-storm; breezy,0.99,0.73,0.73,12.7,rain,194,35.7,78,89
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,Breezy with periods of rain,0.91,0.46,0.46,13.8,rain,200,34.5,77,88
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.89,0.89,11.5,thunderstorm,194,28.8,77,85
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,Rain and a thunderstorm,0.94,0.34,0.34,12.7,rain,198,28.8,77,87
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,Some rain and a thunderstorm,0.84,0.74,0.74,10.4,rain,212,32.2,78,84
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,A couple of morning t-storms,0.63,0.15,0.15,9.2,thunderstorm,248,27.6,77,87
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,An afternoon shower or two,0.65,0.12,0.12,5.8,rain,227,19.6,78,90
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,"Cloudy, a couple of t-storms",0.71,0.45,0.45,3.5,thunderstorm,208,11.5,79,88
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Hinthada,Hinthada,17.5604,95.4821,Asia/Rangoon,Cloudy with a little rain,0.63,0.41,0.41,5.8,rain,217,15.0,78,87
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,"A.M. t-storms, then downpours",1.0,2.06,2.06,13.8,thunderstorm,171,33.4,76,86
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,"Rain, a thunderstorm",0.98,0.65,0.65,11.5,rain,196,34.5,77,88
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,Rain and a t-storm; breezy,0.94,0.39,0.39,12.7,rain,193,33.4,77,86
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,"Cloudy, rain",0.92,0.39,0.39,11.5,rain,188,29.9,76,84
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,A morning thunderstorm or two,0.9,0.26,0.26,10.4,thunderstorm,202,32.2,76,86
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,Periods of rain and a t-storm,0.94,0.25,0.25,8.1,rain,198,27.6,76,84
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,A little morning rain; cloudy,0.58,0.04,0.04,5.8,rain,268,21.9,76,85
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,A t-storm around in the p.m.,0.4,0.04,0.04,8.1,cloudy,206,21.9,78,91
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,A little afternoon rain,0.65,0.3,0.3,5.8,rain,188,17.3,77,87
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Hinthada,Ingapu,17.9707,95.2602,Asia/Rangoon,Occasional rain,0.69,0.62,0.62,3.5,rain,190,11.5,78,87
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,"Rain, heavy at times; breezy",1.0,1.3,1.3,10.4,rain,183,35.7,78,85
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Breezy with rain,0.94,0.34,0.34,12.7,rain,200,38.0,78,90
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Rain,0.98,0.82,0.82,10.4,rain,195,27.6,78,86
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.78,0.78,8.1,thunderstorm,209,23.0,77,87
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Periods of rain,0.91,0.3,0.3,11.5,rain,217,28.8,77,86
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Rain and a thunderstorm,0.96,0.6,0.6,10.4,rain,249,36.8,77,84
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Occasional rain and a t-storm,0.55,0.14,0.14,8.1,rain,250,26.5,78,87
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Cloudy with a little rain,0.58,0.12,0.12,6.9,rain,242,23.0,79,87
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,"Mostly cloudy, afternoon rain",0.75,0.26,0.26,4.6,rain,241,17.3,78,86
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Pathein,Kangyidaunt,16.9335,94.8941,Asia/Rangoon,Cloudy with a little rain,0.58,0.24,0.24,3.5,rain,239,12.7,78,86
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Rain and a t-storm; breezy,1.0,0.74,0.74,11.5,rain,189,34.5,79,86
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Rain; breezy in the afternoon,0.91,0.26,0.26,12.7,rain,204,35.7,79,90
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Breezy with periods of rain,0.91,0.39,0.39,11.5,rain,206,32.2,78,88
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,"Morning t-storms, then rain",0.96,0.61,0.61,11.5,thunderstorm,210,32.2,77,85
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Rain and a thunderstorm,0.94,0.55,0.55,12.7,rain,213,31.1,78,84
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Morning thunderstorms,0.89,0.26,0.26,12.7,thunderstorm,239,34.5,77,86
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,"Rather cloudy, a little rain",0.65,0.34,0.34,8.1,rain,248,24.2,78,85
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Periods of rain,0.71,1.05,1.05,5.8,rain,240,17.3,79,88
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Rain at times,0.75,1.02,1.02,3.5,rain,255,13.8,78,87
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Pyapon,Kyaiklat,16.4463,95.7256,Asia/Rangoon,Occasional rain,0.65,0.67,0.67,3.5,rain,263,12.7,80,86
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Rain; breezy this morning,1.0,0.65,0.65,13.8,rain,157,29.9,79,87
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Some rain and a thunderstorm,0.84,0.19,0.19,10.4,rain,172,29.9,80,91
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,A little afternoon rain,0.69,0.16,0.16,10.4,rain,169,27.6,79,90
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Some rain and a thunderstorm,0.96,0.79,0.79,9.2,rain,164,25.3,79,86
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Periods of rain and a t-storm,0.94,0.4,0.4,6.9,rain,171,20.7,79,87
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Periods of rain and a t-storm,0.94,0.44,0.44,5.8,rain,208,18.4,78,86
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,A couple of morning t-storms,0.65,0.09,0.09,5.8,thunderstorm,132,16.1,79,91
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,A stray afternoon t-storm,0.42,0.08,0.08,3.5,part-sun,195,11.5,78,92
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Some rain and a thunderstorm,0.56,0.27,0.27,5.8,rain,164,17.3,79,89
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Hinthada,Kyangin,18.2999,95.1461,Asia/Rangoon,Cloudy with occasional rain,0.63,0.4,0.4,3.5,rain,188,10.4,78,88
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,Breezy with rain,1.0,1.06,1.06,13.8,rain,174,34.5,77,87
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,Rain and a t-storm; breezy,0.94,0.4,0.4,13.8,rain,201,36.8,78,90
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.79,0.79,15.0,thunderstorm,204,33.4,77,87
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,A couple of morning t-storms,0.97,0.66,0.66,11.5,thunderstorm,197,29.9,77,86
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,Rain; breezy in the afternoon,0.94,0.52,0.52,13.8,rain,209,31.1,77,86
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,"Rain, a thunderstorm",0.94,0.62,0.62,11.5,rain,227,34.5,77,85
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,A couple of morning t-storms,0.63,0.3,0.3,9.2,thunderstorm,254,26.5,77,86
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,Occasional morning rain,0.62,0.19,0.19,4.6,rain,240,19.6,78,88
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,Afternoon rain,0.75,0.55,0.55,3.5,rain,193,11.5,77,87
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Pathein,Kyaunggon,17.1094,95.1891,Asia/Rangoon,Occasional rain,0.65,0.36,0.36,4.6,rain,220,12.7,78,86
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.85,0.85,10.4,thunderstorm,165,33.4,77,86
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,Rain and a t-storm; breezy,0.99,0.73,0.73,12.7,rain,194,35.7,78,89
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,Breezy with periods of rain,0.91,0.46,0.46,13.8,rain,200,34.5,77,88
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.89,0.89,11.5,thunderstorm,194,28.8,77,85
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,Rain and a thunderstorm,0.94,0.34,0.34,12.7,rain,198,28.8,77,87
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,Some rain and a thunderstorm,0.84,0.74,0.74,10.4,rain,212,32.2,76,85
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,A couple of morning t-storms,0.63,0.15,0.15,9.2,thunderstorm,248,27.6,77,86
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,An afternoon shower or two,0.65,0.12,0.12,5.8,rain,227,19.6,78,90
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,"Cloudy, a couple of t-storms",0.71,0.45,0.45,3.5,thunderstorm,208,11.5,79,88
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Pathein,Kyonpyaw,17.3484,95.3347,Asia/Rangoon,Cloudy with a little rain,0.63,0.41,0.41,5.8,rain,217,15.0,78,87
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,"A.M. t-storms, then downpours",1.0,0.58,0.58,17.3,thunderstorm,194,36.8,81,87
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,Breezy with periods of rain,0.91,0.28,0.28,15.0,rain,205,36.8,81,88
ambient weather,2025-05-30,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,Breezy with rain,0.97,0.9,0.9,16.1,rain,210,34.5,80,86
ambient weather,2025-05-31,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,"Morning t-storms, then rain",0.95,0.62,0.62,15.0,thunderstorm,212,33.4,80,84
ambient weather,2025-06-01,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,"Rain, heavy at times",0.97,1.18,1.18,17.3,rain,220,33.4,80,85
ambient weather,2025-06-02,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,Morning thunderstorms; windy,0.75,0.36,0.36,16.1,thunderstorm,244,34.5,80,84
ambient weather,2025-06-03,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,"Rather cloudy, a little rain",0.55,0.05,0.05,9.2,rain,253,28.8,82,86
ambient weather,2025-06-04,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,Cloudy with a touch of rain,0.56,0.15,0.15,12.7,rain,242,26.5,81,87
ambient weather,2025-06-05,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,Cloudy with a touch of rain,0.6,0.22,0.22,10.4,rain,261,21.9,80,88
ambient weather,2025-06-06,2025-05-29,Ayeyarwady,Labutta,Labutta,15.8282,94.8085,Asia/Rangoon,Cloudy with a touch of rain,0.55,0.05,0.05,8.1,rain,243,18.4,81,87
ambient weather,2025-05-28,2025-05-29,Ayeyarwady,Hinthada,Lemyethna,17.6009,95.1751,Asia/Rangoon,Breezy with rain,1.0,0.92,0.92,13.8,rain,178,34.5,77,85
ambient weather,2025-05-29,2025-05-29,Ayeyarwady,Hinthada,Lemyethna,17.6009,95.1751,Asia/Rangoon,Breezy with rain,0.99,0.66,0.66,11.5,rain,200,38.0,77,89
