SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town_Name_Eng,Town_Name_MMR,Longitude,Latitude,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_Town_Status,Field_Town_Status,MIMU_Town_Mapping_Status,Change_Type,Remark
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012010,Buthidaung,MMR012010701,Buthidaung Town,ဘူးသီးတောင်,92.525,20.87498,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012017,Gwa,MMR012017701,Gwa Town,ဂွ,94.57996,17.59369,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012017,Gwa,MMR012017702,Kyeintali Town,ကျိန္တလီ,94.49141,18.00712,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012011,Kyaukpyu,MMR012011701,Kyaukpyu Town,ကျောက်ဖြူ,93.5544,19.4239,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012011,Kyaukpyu,MMR012011702,Sa Ne Town,စနဲ,93.7336,19.2166,GAD,2015-06-23,,No. 799/2015,,Active,,Active,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw,MMR012004701,Kyauktaw Town,ကျောက်တော်,92.97282,20.84396,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009703,Kha Maung Seik Town,ခမောင်းဆိပ်,92.27141,21.26554,GAD,2016-02-02,,No. 299/2016,,Active,,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009701,Maungdaw Town,မောင်တော,92.36776,20.81897,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009704,Myin Hlut Town,မြင်းလွှတ်,92.50212,20.62786,GAD,2016-02-02,,No. 299/2016,,Active,,Active,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw,MMR012009702,Taungpyoletwea Town,တောင်ပြိုလက်ဝဲ,92.2006843411,21.1999092126,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012005,Minbya,MMR012005701,Minbya Town,မင်းပြား,93.27269,20.36452,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012003,Mrauk-U,MMR012003701,Mrauk-U Town,မြောက်ဦး,93.18844,20.59185,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012012,Munaung,MMR012012701,Munaung Town,မာန်အောင်,93.7215,18.85506,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012006,Myebon,MMR012006702,Kanhtauntkyi Town,ကမ်းထောင့်ကြီး,93.75902,19.85695,GAD,2014-07-24,,No. 865/2014,,Active,,Active,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012006,Myebon,MMR012006701,Myebon Town,မြေပုံ,93.37376,20.04676,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D001,Sittwe,MMR012007,Pauktaw,MMR012007701,Pauktaw Town,ပေါက်တော,93.06817,20.18098,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D001,Sittwe,MMR012002,Ponnagyun,MMR012002701,Ponnagyun Town,ပုဏ္ဏားကျွန်း,93.0043,20.33199,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012013,Ramree,MMR012013702,Lay Taung Town,လေးတောင်,93.694846,19.038619,GAD,2019-09-23,,No. 304/2019,,Active,,Active,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012013,Ramree,MMR012013701,Ramree Town,ရမ်းဗြဲ,93.85886,19.08769,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D001,Sittwe,MMR012008,Rathedaung,MMR012008701,Rathedaung Town,ရသေ့တောင်,92.7560568655,20.482153632,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D001,Sittwe,MMR012001,Sittwe,MMR012001701,Sittwe Town,စစ်တွေ,92.88551,20.13727,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012015,Thandwe,MMR012015702,Ngapali Town,ငပလီ,94.3206,18.43755,GAD,2014-02-14,,No. 137/2014,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012015,Thandwe,MMR012015701,Thandwe Town,သံတွဲ,94.3677026,18.4661997,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012016,Toungup,MMR012016702,Ma-Ei Town,မအီ,94.13845,19.34234,GAD,,,,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012016,Toungup,MMR012016703,Tan Hlwe Ywar Ma Town,တန်းလွဲရွာမ,94.12645,18.998289,GAD,2019-09-23,,No. 304/2019,,Active,,Active,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012016,Toungup,MMR012016701,Toungup Town,တောင်ကုတ်,94.23972,18.85353,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005014,Ayadaw,MMR005014701,Ayadaw Town,အရာတော်,95.45068,22.28525,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005023,Banmauk,MMR005023701,Banmauk Town,ဗန်းမောက်,95.85767,24.39986,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005013,Budalin,MMR005013701,Budalin Town,ဘုတလင်,95.14857,22.38918,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005015,Chaung-U,MMR005015701,Chaung-U Town,ချောင်းဦး,95.27363,21.95693,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D008,Hkamti,MMR005033,Hkamti,MMR005033701,Hkamti Town,ခန္တီး,95.69547,25.99243,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D008,Hkamti,MMR005034,Homalin,MMR005034701,Homalin Town,ဟုမ္မလင်း,94.91088,24.8644,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D008,Hkamti,MMR005034,Homalin,MMR005034703,Mo Waing Lut Town,မိုဝိုင်းလွတ်,94.9644979905,25.0833955826,GAD,2011-01-20,2018-02-22,200/24-77/U-1,No. 260/2018,Active,,Active,,Previous Township was Lay Shi (MMR005035) and Name Changed from Mo Paing Lut
MMR005,Sagaing,MMR005D008,Hkamti,MMR005034,Homalin,MMR005034702,Shwe Pyi Aye Town,ရွှေပြည်အေး,94.731467741,24.683435372,GAD,2010-06-07,,200/22-78/U-1,,Active,,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021701,Indaw Town,အင်းတော်,96.14167,24.22252,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021702,Maw Lu Town,မော်လူး,96.1796,24.4649,GAD,2018-05-10,,No. 571/2018,,Active,,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027701,Kale Town,ကလေး,94.02977,23.1933,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005028,Kalewa,MMR005028701,Kalewa Town,ကလေးဝ,94.30036,23.1998,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007701,Kanbalu Town,ကန့်ဘလူ,95.51886,23.20305,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005007,Kanbalu,MMR005007702,Zee Kone Town,ဇီးကုန်း,95.5636,22.9311,GAD,2017-01-03,,No. 10/2017,,Active,,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005017,Kani,MMR005017701,Kani Town,ကနီ,94.84847,22.43291,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha,MMR005020701,Katha Town,ကသာ,96.33167,24.18163,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005024,Kawlin,MMR005024701,Kawlin Town,ကောလင်း,95.68339,23.79026,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U,MMR005005701,Khin-U Town,ခင်ဦး,95.62149,22.77016,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D010,Kanbalu,MMR005008,Kyunhla,MMR005008701,Kyunhla Town,ကျွန်းလှ,95.5321,23.31964,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036701,Lahe Town,လဟယ်,95.44113,26.32594,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005036,Lahe,MMR005036702,Thangpakwe Town,ထန်ပါခွေ,95.24148,25.96589,GAD,2011-01-20,,200/24-75/U-1,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035701,Layshi Town,လေရှီး,94.9566298391,25.4470566373,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035702,Mowailut Town,မိုပိုင်းလွတ်,94.787483,25.046708,GAD,2011-01-20,2018-02-22,200/24-77/U-1,No. 260/2018,Inactive,,Inactive,Change of Township,Moved to Homalin Town
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005035,Layshi,MMR005035703,Somra Town,ဆွမ္မရာ,94.68729,25.36455,GAD,2012-06-06,,No. 960/2012,,Active,,Active,,
MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik,MMR005031701,Mawlaik Town,မော်လိုက်,94.41201,23.63512,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D005,Kale,MMR005029,Mingin,MMR005029701,Mingin Town,မင်းကင်း,94.4942,22.87781,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa,MMR005012701,Monywa Town,မုံရွာ,95.13963,22.12168,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D001,Sagaing,MMR005003,Myaung,MMR005003701,Myaung Town,မြောင်,95.4242495673,21.831639681,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D001,Sagaing,MMR005002,Myinmu,MMR005002701,Myinmu Town,မြင်းမူ,95.5715669702,21.9268056227,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005037,Nanyun,MMR005037703,Dohi Town,ဒုံဟီး,95.7916545391,26.7756974529,GAD,2011-01-20,,200/24-74/U-1,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005037,Nanyun,MMR005037701,Namyung Town,နန်းယွန်း,96.16705,26.97979,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005S001,Naga Self-Administered Zone,MMR005037,Nanyun,MMR005037702,Pansau Town,ပန်ဆောင်,96.1671161033,27.2368319665,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005019,Pale,MMR005019701,Pale Town,ပုလဲ,94.87486,21.93415,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D007,Mawlaik,MMR005032,Paungbyin,MMR005032701,Paungbyin Town,ဖောင်းပြင်,94.81686,24.26768,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005026,Pinlebu,MMR005026701,Pinlebu Town,ပင်လည်ဘူး,95.37026,24.08089,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,Sagaing Town,စစ်ကိုင်း,95.96231,21.88008,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001702,Sar Taung Town,ဆားတောင်,95.7574,22.1639,GAD,2017-01-03,,No. 10/2017,,Active,,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005018,Salingyi,MMR005018701,Salingyi Town,ဆားလင်းကြီး,95.0826935653,21.9736313111,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005004,Shwebo,MMR005004702,Kyauk Myaung Town,​ကျောက်မြောင်း,95.94495,22.59329,GAD,2010-09-13,,200/24-65/U-1,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005004,Shwebo,MMR005004701,Shwebo Town,ရွှေဘို,95.69849,22.56996,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005010,Tabayin,MMR005010702,Saing Pyin Town,စိုင်ပြင်,95.2366,22.5561,GAD,2018-05-10,,No. 571/2018,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005010,Tabayin,MMR005010701,Tabayin Town,ဒီပဲယင်း,95.32121,22.68529,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D006,Tamu,MMR005030,Tamu,MMR005030703,Khampat Town,ခါမ်းပါတ်,94.14575,23.77977,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D006,Tamu,MMR005030,Tamu,MMR005030702,Myothit Town,မြို့သစ်,94.51857,24.51539,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D006,Tamu,MMR005030,Tamu,MMR005030701,Tamu Town,တမူး,94.31534,24.21149,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005011,Taze,MMR005011701,Taze Town,တန့်ဆည်,95.37361,22.94407,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022701,Tigyaing Town,ထီးချိုင့်,96.14833,23.75452,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006701,Wetlet Town,ဝက်လက်,95.78812,22.36715,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D011,Kawlin,MMR005025,Wuntho,MMR005025701,Wuntho Town,ဝန်းသို,95.6819302656,23.8992406392,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005009,Ye-U,MMR005009701,Ye-U Town,ရေဦး,95.43049,22.76914,GAD,,,,,Active,,Active,,
MMR005,Sagaing,MMR005D009,Yinmarbin,MMR005016,Yinmarbin,MMR005016701,Yinmarbin Town,ယင်းမာပင်,94.90014,22.07779,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D333,Mong Pawk (Wa SAD),MMR016320,Ho Tawng (Ho Tao),MMR016320701,Ho Tawng (Ho Tao) Town,ဟိုတောင်း,99.5506704369,22.0414317334,Field Sources,,,,,,Active,Active,,WA Town
MMR016,Shan (East),MMR016D001,Kengtung,MMR016001,Kengtung,MMR016001701,Kengtung Town,ကျိုင်းတုံ,99.6036,21.29189,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D333,Mong Pawk (Wa SAD),MMR016319,Mong Hpen,MMR016319701,Mong Hpen Town,မိုင်းဖျန်,99.59892,21.98542,Field Sources,,,,,,Active,Active,,WA Town
MMR016,Shan (East),MMR016D333,Mong Pawk (Wa SAD),MMR016322,Mong Kar,MMR016322701,Mong Kar Town,မိုင်းကာ,99.41942,21.84343,Field Sources,,,,,,Active,Active,,WA Town
MMR016,Shan (East),MMR016D333,Mong Pawk (Wa SAD),MMR016321,Mong Pawk,MMR016321701,Mong Pawk Town,မိုင်းပေါက်,99.310104,22.008223,Field Sources,,,,,,Active,Active,,WA Town
MMR016,Shan (East),MMR016D003,Tachileik,MMR016010,Monghpyak,MMR016010701,Monghpyak Town,မိုင်းဖြတ်,99.92333,20.87804,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D002,Monghsat,MMR016006,Monghsat,MMR016006701,Monghsat Town,မိုင်းဆတ်,99.24724,20.50544,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D002,Monghsat,MMR016006,Monghsat,MMR016006702,Mongkhoke Town,မိုင်းခုတ်,99.4636009715,20.7404832998,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D001,Kengtung,MMR016002,Mongkhet,MMR016002701,Mongkhet Town,မိုင်းခတ်,99.46377,21.7499,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D001,Kengtung,MMR016005,Mongla,MMR016005701,Mongla Town,မိုင်းလား,100.01867,21.6729,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D001,Kengtung,MMR016007,Mongping,MMR016007701,Mongping Town,မိုင်းပျဉ်း,99.026,21.3502,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D001,Kengtung,MMR016007,Mongping,MMR016007702,Tontar Town,တုံတာ,99.28781,21.33004,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D002,Monghsat,MMR016008,Mongton,MMR016008703,Hmone Hta Town,မုံးထ,98.5670835,19.7978983,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D002,Monghsat,MMR016008,Mongton,MMR016008701,Mongton Town,မိုင်းတုံ,98.90008,20.30351,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D002,Monghsat,MMR016008,Mongton,MMR016008702,Ponparkyin Town,ပုံပါကျင်,98.9382,19.8892,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D001,Kengtung,MMR016003,Mongyang,MMR016003702,Mongpauk Town,မိုင်းပေါက်,99.3101,22.0082,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D001,Kengtung,MMR016003,Mongyang,MMR016003701,Mongyang Town,မိုင်းယန်း,99.68711,21.84235,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D003,Tachileik,MMR016011,Mongyawng,MMR016011701,Mongyawng Town,မိုင်းယောင်း,100.357897145,21.1806982156,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D003,Tachileik,MMR016011,Mongyawng,MMR016011702,Mongyu Town,မိုင်းယု,100.55082407,21.3297597873,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D333,Mong Pawk (Wa SAD),MMR016323,Nam Hpai,MMR016323701,Nam Hpai Town,နမ့်ဖိုင်,99.2003491915,21.9290564238,Field Sources,,,,,,Active,Active,,WA Town
MMR016,Shan (East),MMR016D003,Tachileik,MMR016009,Tachileik,MMR016009702,Kenglat Town,ကျိုင်းလပ်,100.534,20.867,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D003,Tachileik,MMR016009,Tachileik,MMR016009701,Tachileik Town,တာချီလိတ်,99.88403,20.45304,GAD,,,,,Active,,Active,,
MMR016,Shan (East),MMR016D003,Tachileik,MMR016009,Tachileik,MMR016009703,Tarlay Town,တာလေ,100.093069143,20.7126192543,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015311,Aik Chan (Ai' Chun),MMR015311701,Aik Chan (Ai' Chun) Town,အိုက်ချန်,99.22358,22.76395,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015306,Hkun Mar (Hkwin Ma),MMR015306701,Hkun Mar (Hkwin Ma) Town,ခွန်းမား,99.46016,22.9794,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D006,Hopang,MMR015021,Hopang,MMR015021701,Hopang Town,ဟိုပန်,98.75029,23.42544,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D006,Hopang,MMR015021,Hopang,MMR015021702,Namtit Town,နမ့်တစ်,98.8672192757,23.4758305972,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D006,Hopang,MMR015021,Hopang,MMR015021703,Pan Lon Town,ပန်လုံ,98.78571,23.25641,GAD,2011-04-29,,200/24-82/U-1,,Active,,Active,,
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015305,Hsawng Hpa (Saun Pha),MMR015305701,Hsawng Hpa (Saun Pha) Town,ဆောင်ဖ,99.2236480153,23.0846019847,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D001,Lashio,MMR015002,Hseni,MMR015002701,Hseni Town,သိန္နီ,97.9736,23.3072,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D003,Kyaukme,MMR015014,Hsipaw,MMR015014701,Hsipaw Town,သီပေါ,97.2981,22.61894,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015310,Ka Lawng Hpar,MMR015310701,Ka Lawng Hpar Town,ကလောင်ဖါ,98.72545,22.71811,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015304,Kawng Min Hsang,MMR015304702,Mong Maw Town,မိုင်းမော,98.96356,22.96912,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015023,Konkyan,MMR015023701,Konkyan Town,ကုန်းကြမ်း,98.53934,23.82946,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015023,Konkyan,MMR015023702,Maw Hteik Town,​မော်ထိုက်,98.796794,24.094122,GAD,2011-04-29,,200/24-80/U-1,,Active,,Active,,
MMR015,Shan (North),MMR015D001,Lashio,MMR015020,Kunlong,MMR015020701,Kunlong Town,ကွမ်းလုံ,98.6505262417,23.4164547195,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D002,Muse,MMR015011,Kutkai,MMR015011701,Kutkai Town,ကွတ်ခိုင်,97.94341,23.45921,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D002,Muse,MMR015011,Kutkai,MMR015011702,Tarmoenye Town,တာမိုးညဲ,98.09862,23.57597,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D003,Kyaukme,MMR015012,Kyaukme,MMR015012701,Kyaukme Town,ကျောက်မဲ,97.03671,22.54172,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D003,Kyaukme,MMR015012,Kyaukme,MMR015012703,Monglon Town,မိုင်းလုံ,96.62431,22.7908,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D003,Kyaukme,MMR015012,Kyaukme,MMR015012702,Mongngawt Town,မိုင်းငေါ့,96.98402,22.77316,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D001,Lashio,MMR015001,Lashio,MMR015001701,Lashio Town,လားရှိုး,97.74747,22.95277,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015022,Laukkaing,MMR015022702,Chinshwehaw Town,ချင်းရွှေဟော်,98.82419,23.47557,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015022,Laukkaing,MMR015022701,Laukkaing Town,လောက်ကိုင်,98.76408,23.69163,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015309,Lin Haw,MMR015309701,Lin Haw Town,လင်ဟော်,98.83702,22.77647,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015307,Long Htan,MMR015307701,Long Htan Town,လုံထန်,99.36871,22.90568,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D008,Mongmit,MMR015018,Mabein,MMR015018701,Mabein Town,မဘိမ်း,96.6292,23.47292,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D332,Wein Kawng (Wein Kao) (Wa SAD),MMR015313,Man Man Hseng,MMR015313701,Man Man Hseng Town,မန်မန်ဆိုင်,98.76685,22.50304,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015D331,Mong Maw (Wa SAD),MMR015303,Man Tun,MMR015303701,Man Tun Town,မန်တွန်း,98.612,22.94789,Field Sources,,,,,,Active,Active,,WA Town
MMR015,Shan (North),MMR015S001,Pa Laung Self-Administered Zone,MMR015019,Manton,MMR015019701,Manton Town,မန်တုံ,97.1222174261,23.246479231,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D007,Matman,MMR015024,Matman,MMR015024701,Matman Town,မက်မန်း,98.8708786459,21.9541743447,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D006,Hopang,MMR015008,Mongmao,MMR015008701,Mongmao Town,မိုင်းမော,98.9674,22.9672,Field Sources,,,,,,Active,Active,,GAD does not recognized as a Town
MMR015,Shan (North),MMR015D008,Mongmit,MMR015017,Mongmit,MMR015017701,Mongmit Town,မိုးမိတ်,96.66999,23.11422,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D001,Lashio,MMR015003,Mongyai,MMR015003701,Mongyai Town,မိုင်းရယ်,98.0389972,22.4276179,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D002,Muse,MMR015009,Muse,MMR015009703,Manhlyoe (Manhero) Town,(မန်ဟျိုး) မန်ဟီးရိုး,97.8006424545,23.9517633685,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D002,Muse,MMR015009,Muse,MMR015009702,Monekoe Town,မုန်းကိုး,98.3031,24.0998,GAD,,,,,Active,,Active,,
MMR015,Shan (North),MMR015D002,Muse,MMR015009,Muse,MMR015009701,Muse Town,မူဆယ်,97.90165,23.98989,GAD,,,,,Active,,Active,,
